"","policyid","latitude","longitude","building_limit","site_deductible","construction","year_built","num_stories","basement","elev_ft","first_floor_elev_ft","rel_elev_ft","floodzone","pre_firm","distance_to_river_ft","stream_order","rand_uni","training","estimated_LR_A","estimated_LR_B"
"17147",121989,30.280337396,-81.48809806,434000,1000,"Wood",1996,2,FALSE,28.9,1,-3.5,"X",FALSE,409,1,0.512669848510996,1,1.58520549958398,1.06750026725516
"17148",121990,30.280067697,-81.48739168,452000,2500,"Wood",1995,1,FALSE,29.5,3,-2.8,"X",FALSE,637,1,0.184498629067093,1,0.799339727917204,0.532555132475715
"17149",121991,30.277952191,-81.48684196,465000,1000,"Wood",1996,1,FALSE,30,1,-2.2,"X",FALSE,621,1,0.480228195432574,1,0.461893515245004,0.387064611526368
"17150",121992,30.278039344,-81.48645971,683000,1000,"Wood",1996,2,FALSE,30.3,1,-1.8,"X",FALSE,743,1,0.712938967626542,1,0.215192551511103,0.217024303868929
"17151",121993,30.281014851,-81.48736291,358000,1000,"Wood",1996,2,FALSE,29.9,1,-2.6,"X",FALSE,628,1,0.154525752877817,1,0.701513206634619,0.571097708096608
"17152",121994,30.281254225,-81.48626726,354000,1000,"Wood",1996,1,FALSE,30.8,1,-1.5,"X",FALSE,969,1,0.520669294288382,1,0.0948881185146612,0.091006125823853
"17153",121995,30.282697115,-81.4869609,4e+05,1000,"Wood",1997,1,FALSE,28.9,1,-3.2,"X",FALSE,848,1,0.356001584324986,1,1.89139683680556,1.19952117474721
"17154",121996,30.28270479,-81.48573225,331000,2500,"Wood",1998,2,FALSE,29.1,1,-2.6,"X",FALSE,1224,1,0.850150193087757,NA,1.61643392425479,1.15675850034056
"17155",121997,30.282073395,-81.48710424,478000,1000,"Wood",1996,1,FALSE,29.9,1,-2.7,"X",FALSE,747,1,0.95691597298719,NA,0.979274739014115,0.71551254283365
"17156",121998,30.281725387,-81.47366344,692000,1000,"Wood",1997,2,FALSE,29,1,1.3,"X",FALSE,723,1,0.420574000803754,1,0.383390323385244,0.845997800582764
"17157",121999,30.280600188,-81.48428818,412000,1000,"Wood",1997,2,FALSE,33,3,1.2,"X",FALSE,1605,1,0.99438320659101,NA,0.0460425934907168,0.0908819466399833
"17158",122000,30.279127571,-81.48390176,552000,1000,"Wood",1997,1,FALSE,33.5,1,1.9,"X",FALSE,1641,1,0.105806482722983,1,0.093201424406548,0.207013874489374
"17159",122001,30.272749928,-81.49347052,245000,1000,"Wood",1993,1,FALSE,38.8,1,5.8,"X",FALSE,1763,1,0.86206818302162,NA,0.0972305631546585,0.274157071370848
"17160",122002,30.272380335,-81.4934387,301000,1000,"Wood",1993,1,FALSE,38.9,1,5.9,"X",FALSE,1794,1,0.429872309556231,1,0.0958879020636072,0.274849347467863
"17161",122003,30.272375568,-81.49283337,227000,1000,"Wood",1993,1,FALSE,38.9,1,6,"X",FALSE,1612,1,0.328336393460631,1,0.107703475764534,0.306176861591666
"17162",122004,30.27297897,-81.49297223,291000,1000,"Wood",1993,2,FALSE,38.9,1,5.8,"X",FALSE,1589,1,0.360490915365517,1,0.0881364074354671,0.275308878748064
"17163",122005,30.273042342,-81.49259477,329000,1000,"Masonry",1993,1,FALSE,38.6,1,5.7,"X",FALSE,1468,1,0.839514588471502,NA,0.0867177893505546,0.251117039339353
"17164",122006,30.272867571,-81.49147327,220000,1000,"Wood",1993,1,FALSE,38.5,1,5.9,"X",FALSE,1149,1,0.946665340103209,NA,0.141066110043431,0.407399153558462
"17165",122007,30.270947609,-81.49381961,268000,500,"Wood",1994,1,FALSE,38.8,3,5.9,"X",FALSE,1768,1,0.758293994935229,1,0.0500536964500952,0.145022663900215
"17166",122008,30.270954766,-81.49336754,263000,1000,"Wood",1995,2,FALSE,38.9,1,6.1,"X",FALSE,1903,1,0.210214843275025,1,0.100461011721632,0.311821513256494
"17167",122009,30.270996658,-81.49249076,272000,1000,"Wood",1994,1,FALSE,38.9,1,6.3,"X",FALSE,1676,1,0.960593484574929,NA,0.113537860834311,0.330109739358477
"17168",122010,30.271566511,-81.49158913,296000,1000,"Wood",1994,1,FALSE,38.9,1,6.2,"X",FALSE,1332,1,0.127040195045993,1,0.112914611236997,0.333737678078623
"17169",122011,30.271652304,-81.49184008,221000,1000,"Wood",1994,1,FALSE,38.9,1,6.2,"X",FALSE,1395,1,0.257947469130158,1,0.115493348458094,0.333428137963561
"17170",122012,30.271241542,-81.48972527,342000,1000,"Wood",1995,2,FALSE,38.9,1,6.5,"X",FALSE,886,1,0.928068329347298,NA,0.0987546565332953,0.332762143944959
"17171",122013,30.273510838,-81.48999877,228000,1000,"Masonry",1996,1,FALSE,39.2,1,5.5,"X",FALSE,634,1,0.812447611242533,NA,0.0327317400445462,0.0970130458816041
"17172",122014,30.272885466,-81.48804881,225000,1000,"Wood",1995,1,FALSE,28.7,1,-2.6,"X",FALSE,118,1,0.765762768685818,1,1.202537409319,0.301630720588012
"17173",122015,30.271521155,-81.48773925,256000,1000,"Wood",1996,2,FALSE,28.9,1,-2,"X",FALSE,320,1,0.995592433959246,NA,0.779167890267413,0.578103944994729
"17174",122016,30.271123508,-81.48848817,349000,1000,"Wood",1996,2,FALSE,34.6,3,2.4,"X",FALSE,597,1,0.783452158793807,1,0.0144509119466723,0.0408681750338094
"17175",122017,30.276364364,-81.49164852,243000,1000,"Wood",1994,2,FALSE,39.1,1,5.8,"X",FALSE,989,1,0.0177878451067954,1,0.0858694942140222,0.273406598164215
"17176",122018,30.276349514,-81.49112537,244000,1000,"Wood",1995,1,FALSE,39,1,5.3,"X",FALSE,846,1,0.86051969230175,NA,0.0358036734584672,0.103817672686397
"17177",122019,30.276191198,-81.49246867,279000,1000,"Masonry",1995,1,FALSE,38.9,1,5.8,"X",FALSE,1247,1,0.809982174308971,NA,0.10314501274574,0.300198536497342
"17178",122020,30.275868346,-81.49352352,235000,1000,"Wood",1994,1,FALSE,38.6,1,5.5,"X",FALSE,1596,1,0.337829839671031,1,0.123481618770406,0.345191959235739
"17179",122021,30.277117862,-81.49051167,244000,1000,"Wood",1997,1,FALSE,36.1,1,2.9,"X",FALSE,543,1,0.90692139021121,NA,0.0358036734584672,0.0970607733490027
"17180",122022,30.276600964,-81.48976496,227000,1000,"Masonry",1996,1,FALSE,32.3,1,-0.2,"X",FALSE,424,1,0.152814695611596,1,0.0889174410618035,0.121466028788729
"17181",122023,30.274993902,-81.48952587,263000,1000,"Wood",1998,1,FALSE,33.8,1,1.3,"X",FALSE,459,1,0.68750654370524,1,0.0356821745823695,0.0715177366140818
"17182",122024,30.275137206,-81.49080561,224000,1000,"Wood",1998,1,FALSE,37.5,1,5.1,"X",FALSE,865,1,0.50708022643812,1,0.0977122582301897,0.278822473946701
"17183",122025,30.27516924,-81.49028182,327000,1000,"Wood",1999,2,FALSE,37.8,1,4.1,"X",FALSE,700,1,0.717088690027595,1,0.084234162895874,0.261127350559281
"17184",122026,30.274449248,-81.49093926,199000,1000,"Wood",1998,1,FALSE,38.5,1,5.7,"X",FALSE,900,1,0.106017280369997,1,0.0988825168487687,0.285426598656978
"17185",122027,30.274280402,-81.49327601,264000,1000,"Wood",1998,1,FALSE,38.5,1,5.5,"X",FALSE,1635,1,0.225285546854138,1,0.11374511316257,0.320128138597289
"17186",122028,30.274392075,-81.49279242,304000,1000,"Wood",1998,1,FALSE,38.8,1,5.6,"X",FALSE,1484,1,0.223725990857929,1,0.0956748137332764,0.274518329016459
"17187",122029,30.274313166,-81.49230211,304000,1000,"Wood",1998,2,FALSE,38.8,1,5.6,"X",FALSE,1328,1,0.231017877347767,1,0.0844833818975466,0.265592877253134
"17188",122030,30.275584846,-81.49183019,199000,1000,"Wood",1998,1,FALSE,39,1,5.8,"X",FALSE,1173,1,0.138864669483155,1,0.0988825168487687,0.281618166956919
"17189",122031,30.275569456,-81.49262195,270000,1000,"Wood",1997,2,FALSE,38.9,1,5.8,"X",FALSE,1396,1,0.152650693897158,1,0.0936438277774146,0.293614370423988
"17190",122032,30.275563282,-81.49293867,265000,1000,"Wood",1998,1,FALSE,38.8,1,5.7,"X",FALSE,1485,1,0.881127545842901,NA,0.113882182166114,0.325239976687113
"17191",122033,30.275079496,-81.49383156,318000,2500,"Wood",1997,1,FALSE,38.3,1,5.2,"X",FALSE,1817,1,0.0427833027206361,1,0.131466319406392,0.337572664154725
"17192",122034,30.275153773,-81.4930508,295000,1000,"Wood",1997,1,FALSE,38.8,1,5.6,"X",FALSE,1573,1,0.974584124283865,NA,0.105709189498391,0.301607412996427
"17193",122035,30.274969044,-81.49304293,199000,1000,"Wood",1998,1,FALSE,38.7,1,5.6,"X",FALSE,1569,1,0.667434707051143,1,0.102827010690277,0.284992078169151
"17194",122036,30.274813313,-81.49387258,223000,1000,"Wood",1998,1,FALSE,38.3,1,5.2,"X",FALSE,1829,1,0.794006209354848,1,0.115377523010096,0.314532951454564
"17195",122037,30.26884759,-81.49411432,217000,1000,"Wood",1994,1,FALSE,38.2,1,5.6,"X",FALSE,1505,1,0.544115369673818,1,0.124289889700193,0.3480039525291
"17196",122038,30.268640855,-81.49474609,277000,1000,"Wood",1994,1,FALSE,37.6,1,4.9,"X",FALSE,1295,1,0.0375694623216987,1,0.113551793745193,0.317800819505181
"17197",122039,30.269293084,-81.4928057,218000,1000,"Wood",1994,2,FALSE,38.9,1,6.3,"X",FALSE,1942,1,0.488238062011078,1,0.101747967168713,0.313517999734639
"17198",122040,30.27005109,-81.49277807,271000,1000,"Wood",1994,1,FALSE,38.9,1,6.3,"X",FALSE,1922,1,0.198703909059986,1,0.113713210594517,0.327570436177941
"17199",122041,30.270254172,-81.49351483,221000,1000,"Wood",1994,2,FALSE,38.9,1,6.1,"X",FALSE,1791,1,0.562403824646026,1,0.0865133355143692,0.266149488840416
"17200",122042,30.269416581,-81.49175197,249000,1000,"Wood",1995,1,FALSE,38.9,3,6.4,"X",FALSE,1794,1,0.879476123256609,NA,0.0598133177758565,0.169997540446009
"17201",122043,30.269686103,-81.49119679,276000,1000,"Wood",1995,1,FALSE,38.9,1,6.4,"X",FALSE,1595,1,0.339503657771274,1,0.121893117836197,0.357333441957948
"17202",122044,30.269272896,-81.49012915,236000,1000,"Masonry",1995,1,FALSE,38.8,3,6.5,"X",FALSE,1413,1,0.131566231604666,1,0.054363544462641,0.156969345877616
"17203",122045,30.268169064,-81.49083941,221000,1000,"Wood",1995,1,FALSE,38.9,1,6.5,"X",FALSE,1834,1,0.961638147942722,NA,0.124076987717192,0.356079751047056
"17204",122046,30.268598028,-81.49083371,270000,1000,"Wood",1995,1,FALSE,38.9,1,6.5,"X",FALSE,1737,1,0.190977588994429,1,0.106188364684092,0.310351221162747
"17205",122047,30.269065004,-81.49101065,227000,1000,"Wood",1995,2,FALSE,38.9,1,6.5,"X",FALSE,1682,1,0.639593085972592,1,0.0897027723497075,0.282200617366024
"17206",122048,30.270728377,-81.48900076,216000,1000,"Wood",1996,1,FALSE,39.1,1,5.7,"X",FALSE,812,1,0.617830710252747,1,0.0361342715088815,0.10575578698025
"17207",122049,30.270732353,-81.48878698,218000,1000,"Wood",1996,2,FALSE,38,1,4.8,"X",FALSE,757,1,0.49172715190798,1,0.0318778236099142,0.098397719389941
"17208",122050,30.269933701,-81.48886456,219000,1000,"Wood",1996,1,FALSE,39.2,3,6.2,"X",FALSE,949,1,0.954228168120608,NA,0.0168243893359478,0.0489831738458369
"17209",122051,30.268887647,-81.48850205,216000,2500,"Wood",1996,1,FALSE,39.2,1,6.5,"X",FALSE,1132,1,0.14463933557272,1,0.040902656281657,0.106848738563747
"17210",122052,30.267933001,-81.48839518,275000,2500,"Wood",1996,1,FALSE,39,1,6.8,"X",FALSE,1411,1,0.0506691390182823,1,0.106287739248886,0.289524784279776
"17211",122053,30.267986326,-81.48893094,279000,1000,"Wood",1996,1,FALSE,38.7,3,6.5,"X",FALSE,1479,1,0.163073010509834,1,0.0516409444348535,0.150403334675375
"17212",122054,30.268255862,-81.48889813,271000,1000,"Masonry",1996,1,FALSE,38.9,1,6.7,"X",FALSE,1392,1,0.921485302038491,NA,0.0877548286189373,0.262410824695823
"17213",122055,30.268417031,-81.48898445,217000,1000,"Wood",1996,2,FALSE,38.9,1,6.7,"X",FALSE,1361,1,0.226743585662916,1,0.0866512903058129,0.277654977771094
"17214",122056,30.268761972,-81.48917178,230000,2500,"Wood",1996,1,FALSE,38.9,1,6.7,"X",FALSE,1303,1,0.482108344091103,1,0.113902521107052,0.300940074901176
"17215",122057,30.270315973,-81.48938316,244000,1000,"Wood",1996,1,FALSE,38.9,1,6.6,"X",FALSE,998,1,0.680778255686164,1,0.114389702490187,0.345705778455644
"17216",122058,30.270736135,-81.48858115,221000,1000,"Wood",1997,2,FALSE,36.6,1,4,"X",FALSE,704,1,0.560513815376908,1,0.0318840227130422,0.0958644230372839
"17217",122059,30.270757151,-81.48699031,3e+05,1000,"Wood",1996,2,FALSE,28.9,3,-2.7,"X",FALSE,303,1,0.82024180307053,NA,0.618930062168967,0.360521471015858
"17218",122060,30.270240426,-81.48688844,247000,1000,"Wood",1997,1,FALSE,28.8,1,-2.4,"X",FALSE,448,1,0.910860498901457,NA,0.876333294462232,0.68970294816861
"17219",122061,30.268737686,-81.48585357,239000,2500,"Wood",1997,1,FALSE,28.9,1,-2.6,"X",FALSE,802,1,0.285712436074391,1,0.875282267813131,0.562209858813626
"17220",122062,30.267848711,-81.48690106,318000,2500,"Wood",1997,1,FALSE,32.6,1,1.3,"X",FALSE,1236,1,0.763619664125145,1,0.0383087732685833,0.0669036667503823
"17221",122063,30.268365913,-81.48655521,226000,1000,"Wood",1997,2,FALSE,29.1,1,-1.3,"X",FALSE,1019,1,0.20027052401565,1,0.476491887411549,0.506342648784689
"17222",122064,30.268057799,-81.48722761,226000,1000,"Wood",1997,1,FALSE,35.4,1,3.2,"X",FALSE,1211,1,0.260534036206082,1,0.0360097994704567,0.0931742346239365
"17223",122065,30.26873006,-81.48727925,221000,1000,"Wood",1998,1,FALSE,33.3,1,1.7,"X",FALSE,997,1,0.23254482052289,1,0.0361670193501338,0.0752031443274691
"17224",122066,30.26914987,-81.48700946,251000,1000,"Wood",1997,1,FALSE,30.4,1,-0.6,"X",FALSE,823,1,0.26577248913236,1,0.365214033168229,0.435057596404867
"17225",122067,30.26920051,-81.48543241,224000,1000,"Wood",1998,1,FALSE,28.9,3,-2.6,"X",FALSE,593,1,0.139154390664771,1,0.521364722437501,0.374084908650644
"17226",122068,30.270318352,-81.48516356,280000,1000,"Masonry",1998,1,FALSE,28.7,1,-2.8,"X",FALSE,189,1,0.973356235073879,NA,0.943413184752025,0.297657679789055
"17227",122069,30.269108113,-81.48486923,267000,1000,"Wood",1998,1,FALSE,28.9,1,-2.4,"X",FALSE,547,1,0.543648295570165,1,0.779350169273952,0.608644327677484
"17228",122070,30.268867234,-81.48416776,277000,1000,"Masonry",1998,1,FALSE,28.9,1,-2.2,"X",FALSE,472,1,0.0976941280532628,1,0.683619648943978,0.568318424320786
"17229",122071,30.272377198,-81.49545885,192000,1000,"Wood",1996,1,FALSE,37.5,1,4.5,"X",FALSE,1525,1,0.88961028191261,NA,0.116701641003521,0.309019085095689
"17230",122072,30.272652672,-81.49586597,228000,1000,"Wood",1996,1,FALSE,37.2,1,4.1,"X",FALSE,1455,1,0.546395560493693,1,0.11498072784879,0.30497689937217
"17231",122073,30.270848975,-81.49548849,216000,1000,"Wood",1995,1,FALSE,37.4,1,4.5,"X",FALSE,1271,1,0.0045748739503324,1,0.115471488706904,0.312667024465033
"17232",122074,30.27203419,-81.49638239,202000,1000,"Wood",1996,1,FALSE,36.9,3,3.9,"X",FALSE,1209,1,0.786380992736667,1,0.296961624148137,0.770428775113527
"17233",122075,30.271784571,-81.49761542,235000,1000,"Wood",1995,2,FALSE,37.1,3,3.9,"X",FALSE,820,1,0.468501877738163,1,0.0477046432933108,0.139824705715272
"17234",122076,30.270812327,-81.49705475,237000,1000,"Masonry",1996,2,FALSE,36.7,1,3.8,"X",FALSE,822,1,0.329365313518792,1,0.388363166276649,1.15282563728243
"17235",122077,30.271751898,-81.49678349,215000,1000,"Wood",1996,2,FALSE,36.8,1,3.8,"X",FALSE,1050,1,0.905073050176725,NA,0.459101532014596,1.33070846472066
"17236",122078,30.269062246,-81.49737309,221000,2500,"Wood",1996,2,FALSE,36.5,1,3.8,"X",FALSE,512,1,0.393499556928873,1,0.127227421787329,0.343296773271976
"17237",122079,30.268333651,-81.49636248,223000,1000,"Wood",1996,1,FALSE,36.1,1,3.5,"X",FALSE,773,1,0.215206604450941,1,0.468864454020333,1.26341267001688
"17238",122080,30.269850502,-81.49558731,230000,1000,"Wood",1996,1,FALSE,37.2,1,4.4,"X",FALSE,1120,1,0.239394238451496,1,0.114919498533655,0.314092731903855
"17239",122081,30.270299898,-81.49723822,221000,500,"Wood",1996,1,FALSE,36.7,1,3.9,"X",FALSE,687,1,0.457055553561077,1,0.307340460156981,0.882473488491823
"17240",122082,30.269975986,-81.49713156,199000,1000,"Wood",1996,1,FALSE,36.6,1,3.8,"X",FALSE,666,1,0.814387886086479,NA,0.473501363467629,1.29160323239919
"17241",122083,30.268824158,-81.4967151,275000,500,"Wood",1996,1,FALSE,36.3,3,3.6,"X",FALSE,698,1,0.786554905818775,1,0.296681960998772,0.833840448752788
"17242",122084,30.273488146,-81.49634414,256000,1000,"Wood",1998,1,FALSE,37.1,1,3.9,"X",FALSE,1412,1,0.529965962283313,1,0.453845462714946,1.20679642654538
"17243",122085,30.273046509,-81.49699506,309000,1000,"Wood",1997,1,FALSE,37,1,3.8,"X",FALSE,1199,1,0.642622709041461,1,0.474601833904477,1.28582383965014
"17244",122086,30.274093052,-81.49697652,272000,1000,"Wood",1998,1,FALSE,37.2,1,3.9,"X",FALSE,1229,1,0.404635368380696,1,0.452993681330095,1.22059334313581
"17245",122087,30.275348407,-81.49642316,284000,500,"Masonry",1998,2,FALSE,37.6,1,4.2,"X",FALSE,1526,1,0.62939671240747,1,0.107002016726739,0.323789116587894
"17246",122088,30.275001378,-81.49594181,249000,1000,"Wood",1997,2,FALSE,37.6,1,4.3,"X",FALSE,1626,1,0.263109990395606,1,0.100858899397645,0.29310993601415
"17247",122089,30.274173527,-81.49596534,222000,1000,"Wood",1997,1,FALSE,37.4,1,4.1,"X",FALSE,1549,1,0.0111029511317611,1,0.140988777541835,0.371634716442994
"17248",122090,30.274216103,-81.49544427,247000,1000,"Wood",1997,1,FALSE,37.6,1,4.3,"X",FALSE,1714,1,0.899955933913589,NA,0.140066159249626,0.372731321412295
"17249",122091,30.275948279,-81.49914495,292000,1000,"Wood",1999,1,FALSE,39,1,4.6,"X",FALSE,797,1,0.340502342674881,1,0.0353938958978356,0.101385665266125
"17250",122092,30.27744604,-81.49881562,223000,1000,"Wood",1998,1,FALSE,38.9,1,4.9,"X",FALSE,1084,1,0.67922168597579,1,0.0361032315379275,0.100651281147474
"17251",122093,30.27650671,-81.49795332,282000,1000,"Wood",1998,1,FALSE,38.2,1,4.6,"X",FALSE,1220,1,0.425235747126862,1,0.122849309120242,0.341426802727115
"17252",122094,30.274800984,-81.49774182,304000,1000,"Wood",1998,1,FALSE,37.6,1,4.2,"X",FALSE,1067,1,0.00732747907750309,1,0.112752253603947,0.312527155174677
"17253",122095,30.277301837,-81.49754122,318000,1000,"Masonry",2000,1,FALSE,38.3,1,4.7,"X",FALSE,1443,1,0.855531519511715,NA,0.262104801092367,0.728542584271771
"17254",122096,30.277139083,-81.49748904,226000,1000,"Wood",2000,2,FALSE,38.3,1,4.7,"X",FALSE,1437,1,0.895144722191617,NA,0.257970368666577,0.762498816142206
"17255",122097,30.276782726,-81.49737772,256000,1000,"Wood",2000,2,FALSE,38.1,1,4.6,"X",FALSE,1425,1,0.625020951265469,1,0.261186833033042,0.776486079532524
"17256",122098,30.275974329,-81.49697315,243000,1000,"Wood",1999,1,FALSE,37.8,3,4.3,"X",FALSE,1443,1,0.414162182249129,1,0.170852098577423,0.45190866572893
"17257",122099,30.27829107,-81.49713614,308000,1000,"Wood",2001,2,FALSE,38.7,1,5,"X",FALSE,1688,1,0.775758562609553,1,0.10264588996233,0.310295765084209
"17258",122100,30.279564107,-81.4976869,246000,1000,"Masonry",2000,1,FALSE,38.8,1,4.9,"X",FALSE,1634,1,0.402036403305829,1,0.272717160552956,0.745579375599018
"17259",122101,30.279509316,-81.49888051,241000,1000,"Wood",2000,1,FALSE,38.9,1,4.9,"X",FALSE,1264,1,0.80362571682781,NA,0.0973387029915205,0.270246145904736
"17260",122102,30.278698589,-81.49793321,243000,1000,"Wood",2001,1,FALSE,38.7,1,4.9,"X",FALSE,1503,1,0.0977681037038565,1,0.300755904265323,0.826033484463418
"17261",122103,30.277466378,-81.49755641,243000,1000,"Wood",2001,1,FALSE,38.4,1,4.7,"X",FALSE,1459,1,0.0736024884972721,1,0.291221228087833,0.794993840571472
"17262",122104,30.278690185,-81.49964421,271000,1000,"Wood",2000,2,FALSE,37.9,1,3,"X",FALSE,996,1,0.65236639068462,1,0.0314362983649743,0.0900731195793261
"17263",122105,30.278040091,-81.49951371,292000,1000,"Wood",2001,2,FALSE,38.6,1,3.7,"X",FALSE,952,1,0.706020193640143,1,0.0312480707940485,0.0928030170124929
"17264",122106,30.277877569,-81.49948108,232000,2500,"Wood",2001,1,FALSE,38.6,1,3.6,"X",FALSE,941,1,0.364837114000693,1,0.0403677773456609,0.0963564919917834
"17265",122107,30.277199057,-81.53278833,183000,1000,"Masonry",1991,1,FALSE,37,1,-2,"X",FALSE,801,3,0.694192241411656,1,0.0334599022181761,0.0273320968372514
"17266",122108,30.275944882,-81.53355385,215000,1000,"Wood",1991,2,FALSE,35.6,1,-3.5,"X",FALSE,1156,3,0.446307169971988,1,0.751732555610715,0.453339268630364
"17267",122109,30.277833711,-81.53374187,193000,2500,"Wood",1992,1,FALSE,37.2,1,-2.3,"X",FALSE,635,3,0.0985532104969025,1,0.0420401193336442,0.028286977953931
"17268",122110,30.277420526,-81.53234834,211000,1000,"Wood",1991,1,FALSE,37.2,1,-1.6,"X",FALSE,642,3,0.997267350321636,NA,0.0363025117383707,0.033712782873706
"17269",122111,30.276633286,-81.53399013,193000,1000,"Wood",1993,1,FALSE,35.4,1,-3.9,"X",FALSE,1078,3,0.0184307796880603,1,1.06610280271452,0.531859935137293
"17270",122112,30.276756217,-81.53448007,181000,1000,"Wood",1993,1,FALSE,34.9,1,-4.5,"X",FALSE,1065,3,0.624395584920421,1,1.6603382281081,0.708342305325855
"17271",122113,30.277399917,-81.53461058,193000,1000,"Wood",1993,1,FALSE,35.8,3,-3.9,"X",FALSE,857,3,0.596455259015784,1,0.522134525773561,0.260198598727512
"17272",122114,30.277820505,-81.5345315,216000,1000,"Wood",1993,1,FALSE,36.7,1,-3.1,"X",FALSE,707,3,0.889782168436796,NA,0.0980222440521367,0.0621131971134979
"17273",122115,30.277824484,-81.53437819,197000,1000,"Wood",1992,1,FALSE,36.7,1,-3,"X",FALSE,687,3,0.676165411015973,1,0.0989940147168002,0.0639392117599289
"17274",122116,30.277400485,-81.53492752,203000,1000,"Wood",1994,1,FALSE,35.3,1,-4.5,"X",FALSE,900,3,0.161764760967344,1,1.08818632875234,0.474469003599349
"17275",122117,30.277181886,-81.53484521,194000,1000,"Wood",1993,2,FALSE,35.1,1,-4.6,"X",FALSE,960,3,0.244538285769522,1,1.11950923672915,0.513414678145796
"17276",122118,30.277226028,-81.53535532,215000,500,"Masonry",1994,1,FALSE,34.7,1,-5.2,"X",FALSE,1024,3,0.943409226601943,NA,1.497772026003,0.568644381412185
"17277",122119,30.277885119,-81.53052894,194000,1000,"Wood",1992,1,FALSE,36.4,1,-1.6,"X",FALSE,62,3,0.847230169689283,NA,0.611772483809798,0.194919233128441
"17278",122120,30.269367054,-81.53880922,227000,1000,"Wood",2009,2,FALSE,40,1,-0.5,"X",FALSE,1678,1,0.856416798196733,NA,0.12436066166664,0.156482629263196
"17279",122121,30.269746457,-81.54113565,194000,1000,"Wood",1980,1,FALSE,46.4,1,5,"X",FALSE,1619,1,0.0856603283900768,1,0.116554546951776,0.313960180346521
"17280",122122,30.2692616,-81.54103778,143000,1000,"Wood",1980,1,FALSE,45.7,1,4.2,"X",FALSE,1444,1,0.0897732828743756,1,0.124767844057544,0.317320972961822
